Дата,Индекс МосБиржи
7/1/2009,1012.48
6/30/2009,971.55
6/29/2009,989.30
6/26/2009,960.16
6/25/2009,961.15
6/24/2009,984.86
6/23/2009,917.30
6/22/2009,937.98
6/19/2009,1017.29
6/18/2009,1020.95
6/17/2009,1039.43
6/16/2009,1099.42
6/15/2009,1078.10
6/11/2009,1138.52
6/10/2009,1133.69
6/9/2009,1113.83
6/8/2009,1120.32
6/5/2009,1144.27
6/4/2009,1120.46
6/3/2009,1109.21
6/2/2009,1198.58
6/1/2009,1206.20
5/29/2009,1123.38
5/28/2009,1075.02
5/27/2009,1059.60
5/26/2009,1040.90
5/25/2009,1050.95
5/22/2009,1054.03
5/21/2009,1034.37
5/20/2009,1094.73
5/19/2009,1041.84
5/18/2009,1012.89
5/15/2009,1002.19
5/14/2009,1000.62
5/13/2009,1007.88
5/12/2009,1059.54
5/8/2009,1028.91
5/7/2009,1011.67
5/6/2009,986.12
5/5/2009,957.05
5/4/2009,957.77
4/30/2009,920.35
4/29/2009,922.01
4/28/2009,887.48
4/27/2009,902.45
4/24/2009,922.99
4/23/2009,928.14
4/22/2009,904.95
4/21/2009,877.21
4/20/2009,882.50
4/17/2009,932.90
4/16/2009,917.10
4/15/2009,906.00
4/14/2009,918.61
4/13/2009,904.86
4/10/2009,927.38
4/9/2009,922.68
4/8/2009,872.74
4/7/2009,843.34
4/6/2009,836.09
4/3/2009,837.94
4/2/2009,837.91
4/1/2009,787.22
3/31/2009,772.93
3/30/2009,763.36
3/27/2009,815.27
3/26/2009,849.53
3/25/2009,851.35
3/24/2009,815.79
3/23/2009,849.82
3/20/2009,792.05
3/19/2009,784.94
3/18/2009,743.05
3/17/2009,772.44
3/16/2009,762.75
3/13/2009,749.29
3/12/2009,728.23
3/11/2009,738.95
3/10/2009,750.19
3/6/2009,688.87
3/5/2009,671.91
3/4/2009,685.65
3/3/2009,654.14
3/2/2009,646.79
2/27/2009,666.05
2/26/2009,672.30
2/25/2009,632.78
2/24/2009,629.31
2/20/2009,631.66
2/19/2009,646.52
2/18/2009,627.95
2/17/2009,645.18
2/16/2009,711.99
2/13/2009,732.21
2/12/2009,690.34
2/11/2009,726.70
2/10/2009,728.01
2/9/2009,698.68
2/6/2009,656.09
2/5/2009,623.19
2/4/2009,635.89
2/3/2009,626.02
2/2/2009,626.41
1/30/2009,624.90
1/29/2009,619.25
1/28/2009,622.54
1/27/2009,602.90
1/26/2009,613.56
1/23/2009,553.62
1/22/2009,557.57
1/21/2009,583.39
1/20/2009,569.82
1/19/2009,586.97
1/16/2009,608.63
1/15/2009,605.69
1/14/2009,610.36
1/13/2009,655.16
1/12/2009,653.28
1/11/2009,635.40
12/31/2008,619.53
12/30/2008,617.83
12/29/2008,613.78
12/26/2008,608.55
12/25/2008,627.78
12/24/2008,645.21
12/23/2008,661.33
12/22/2008,633.63
12/19/2008,612.05
12/18/2008,608.06
12/17/2008,642.38
12/16/2008,644.62
12/15/2008,642.08
12/12/2008,620.53
12/11/2008,628.88
12/10/2008,618.64
12/9/2008,607.80
12/8/2008,618.28
12/5/2008,562.34
12/4/2008,567.94
12/3/2008,567.00
12/2/2008,579.91
12/1/2008,567.25
11/28/2008,611.32
11/27/2008,616.69
11/26/2008,588.02
11/25/2008,595.15
11/24/2008,604.87
11/21/2008,516.93
11/20/2008,533.70
11/19/2008,558.12
11/18/2008,579.17
11/17/2008,560.86
11/14/2008,592.07
11/13/2008,598.43
11/12/2008,647.80
11/11/2008,647.80
11/10/2008,741.51
11/7/2008,725.93
11/6/2008,700.59
11/5/2008,775.19
11/1/2008,766.92
10/31/2008,731.96
10/30/2008,727.39
10/29/2008,608.88
10/28/2008,534.87
10/27/2008,513.62
10/24/2008,513.62
10/23/2008,598.87
10/22/2008,628.12
10/21/2008,652.51
10/20/2008,626.42
10/17/2008,599.64
10/16/2008,626.85
10/15/2008,689.71
10/14/2008,755.22
10/13/2008,666.37
10/9/2008,700.37
10/8/2008,637.87
10/7/2008,744.76
10/6/2008,752.00
10/3/2008,924.55
10/2/2008,976.12
10/1/2008,1017.17
9/30/2008,1027.66
9/29/2008,1019.64
9/26/2008,1079.04
9/25/2008,1095.51
9/24/2008,1105.72
9/23/2008,1071.18
9/22/2008,1105.73
9/19/2008,1098.95
9/17/2008,853.93
9/16/2008,881.17
9/15/2008,1067.45
9/12/2008,1137.76
9/11/2008,1073.02
9/10/2008,1114.67
9/9/2008,1158.07
9/8/2008,1273.78
9/5/2008,1234.71
9/4/2008,1281.86
9/3/2008,1324.99
9/2/2008,1368.99
9/1/2008,1366.24
8/29/2008,1348.92
8/28/2008,1365.29
8/27/2008,1302.58
8/26/2008,1292.92
8/25/2008,1320.58
8/22/2008,1374.69
8/21/2008,1394.53
8/20/2008,1386.59
8/19/2008,1361.54
8/18/2008,1448.64
8/15/2008,1460.20
8/14/2008,1444.76
8/13/2008,1424.44
8/12/2008,1449.34
8/11/2008,1412.25
8/8/2008,1359.62
8/7/2008,1434.89
8/6/2008,1412.09
8/5/2008,1397.46
8/4/2008,1451.47
8/1/2008,1492.55
7/31/2008,1495.33
7/30/2008,1501.20
7/29/2008,1439.01
7/28/2008,1456.16
7/25/2008,1487.10
7/24/2008,1573.53
7/23/2008,1603.04
7/22/2008,1606.11
7/21/2008,1634.36
7/18/2008,1623.09
7/17/2008,1689.30
7/16/2008,1640.90
7/15/2008,1629.28
7/14/2008,1666.47
7/11/2008,1622.01
7/10/2008,1659.57
7/9/2008,1655.75
7/8/2008,1665.04
7/7/2008,1679.32
7/4/2008,1666.75
7/3/2008,1695.47
7/2/2008,1709.17
7/1/2008,1693.21
6/30/2008,1753.67
6/27/2008,1765.91
6/26/2008,1757.46
6/25/2008,1764.32
6/24/2008,1761.80
6/23/2008,1800.99
6/20/2008,1829.22
6/19/2008,1848.52
6/18/2008,1851.09
6/17/2008,1856.59
6/16/2008,1831.99
6/11/2008,1826.67
6/10/2008,1811.29
6/9/2008,1827.91
6/7/2008,1812.59
6/6/2008,1852.40
6/5/2008,1842.98
6/4/2008,1842.77
6/3/2008,1901.09
6/2/2008,1915.84
5/30/2008,1925.24
5/29/2008,1908.35
5/28/2008,1871.25
5/27/2008,1856.81
5/26/2008,1894.91
5/23/2008,1909.67
5/22/2008,1894.85
5/21/2008,1952.84
5/20/2008,1930.76
5/19/2008,1956.14
5/16/2008,1943.88
5/15/2008,1895.30
5/14/2008,1904.20
5/13/2008,1839.78
5/12/2008,1822.00
5/8/2008,1795.67
5/7/2008,1739.26
5/6/2008,1694.44
5/5/2008,1688.31
5/4/2008,1694.37
4/30/2008,1667.35
4/29/2008,1668.28
4/28/2008,1675.34
4/25/2008,1668.86
4/24/2008,1646.75
4/23/2008,1673.59
4/22/2008,1680.96
4/21/2008,1686.88
4/18/2008,1706.63
4/17/2008,1672.75
4/16/2008,1690.59
4/15/2008,1661.02
4/14/2008,1638.29
4/11/2008,1649.00
4/10/2008,1684.56
4/9/2008,1681.54
4/8/2008,1655.59
4/7/2008,1673.78
4/4/2008,1635.04
4/3/2008,1631.20
4/2/2008,1652.86
4/1/2008,1640.75
3/31/2008,1628.43
3/28/2008,1627.87
3/27/2008,1618.61
3/26/2008,1593.73
3/25/2008,1594.02
3/24/2008,1623.35
3/21/2008,1576.47
3/20/2008,1569.18
3/19/2008,1602.52
3/18/2008,1607.84
3/17/2008,1582.02
3/14/2008,1651.91
3/13/2008,1647.52
3/12/2008,1677.41
3/11/2008,1674.47
3/7/2008,1619.30
3/6/2008,1652.01
3/5/2008,1655.66
3/4/2008,1636.20
3/3/2008,1643.31
2/29/2008,1660.42
2/28/2008,1689.50
2/27/2008,1710.73
2/26/2008,1726.03
2/22/2008,1721.11
2/21/2008,1723.02
2/20/2008,1683.43
2/19/2008,1706.47
2/18/2008,1692.38
2/15/2008,1655.31
2/14/2008,1687.90
2/13/2008,1688.30
2/12/2008,1665.47
2/11/2008,1605.10
2/8/2008,1568.88
2/7/2008,1581.96
2/6/2008,1631.10
2/5/2008,1632.37
2/4/2008,1677.78
2/1/2008,1640.49
1/31/2008,1574.33
1/30/2008,1642.63
1/29/2008,1678.42
1/28/2008,1635.33
1/25/2008,1705.20
1/24/2008,1661.99
1/23/2008,1570.90
1/22/2008,1636.79
1/21/2008,1654.83
1/18/2008,1788.34
1/17/2008,1805.42
1/16/2008,1839.04
1/15/2008,1921.38
1/14/2008,1931.14
1/11/2008,1914.48
1/10/2008,1912.29
1/9/2008,1906.86
12/28/2007,1888.86
12/27/2007,1907.39
12/26/2007,1904.27
12/25/2007,1918.75
12/24/2007,1929.31
12/21/2007,1931.20
12/20/2007,1926.45
12/19/2007,1899.42
12/18/2007,1908.63
12/17/2007,1887.61
12/14/2007,1895.25
12/13/2007,1928.99
12/12/2007,1969.91
12/11/2007,1951.38
12/10/2007,1945.53
12/7/2007,1913.38
12/6/2007,1891.16
12/5/2007,1895.39
12/4/2007,1834.73
12/3/2007,1838.78
11/30/2007,1850.64
11/29/2007,1822.59
11/28/2007,1813.09
11/27/2007,1791.89
11/26/2007,1816.85
11/23/2007,1793.03
11/22/2007,1776.84
11/21/2007,1785.39
11/20/2007,1816.00
11/19/2007,1805.84
11/16/2007,1833.28
11/15/2007,1855.98
11/14/2007,1878.00
11/13/2007,1868.62
11/12/2007,1890.01
11/9/2007,1891.27
11/8/2007,1917.29
11/7/2007,1903.55
11/6/2007,1907.63
11/2/2007,1879.41
11/1/2007,1866.49
10/31/2007,1874.73
10/30/2007,1855.63
10/29/2007,1872.00
10/26/2007,1854.47
10/25/2007,1816.90
10/24/2007,1792.05
10/23/2007,1799.36
10/22/2007,1772.35
10/19/2007,1801.42
10/18/2007,1799.93
10/17/2007,1827.74
10/16/2007,1821.53
10/15/2007,1839.38
10/12/2007,1835.21
10/11/2007,1848.82
10/10/2007,1817.97
10/9/2007,1827.99
10/8/2007,1808.42
10/5/2007,1802.45
10/4/2007,1777.82
10/3/2007,1778.66
10/2/2007,1795.06
10/1/2007,1733.39
9/28/2007,1759.44
9/27/2007,1755.48
9/26/2007,1744.91
9/25/2007,1703.72
9/24/2007,1736.37
9/21/2007,1725.11
9/20/2007,1716.60
9/19/2007,1730.74
9/18/2007,1669.06
9/17/2007,1648.23
9/14/2007,1660.08
9/13/2007,1666.49
9/12/2007,1635.69
9/11/2007,1648.65
9/10/2007,1641.04
9/7/2007,1638.11
9/6/2007,1673.14
9/5/2007,1654.00
9/4/2007,1663.23
9/3/2007,1678.74
8/31/2007,1677.02
8/30/2007,1641.06
8/29/2007,1640.78
8/28/2007,1642.29
8/27/2007,1656.32
8/24/2007,1634.01
8/23/2007,1634.06
8/22/2007,1632.99
8/21/2007,1606.62
8/20/2007,1621.98
8/17/2007,1637.81
8/16/2007,1599.39
8/15/2007,1639.68
8/14/2007,1676.85
8/13/2007,1680.03
8/10/2007,1644.13
8/9/2007,1676.36
8/8/2007,1725.32
8/7/2007,1692.10
8/6/2007,1689.42
8/3/2007,1715.47
8/2/2007,1712.20
8/1/2007,1693.14
7/31/2007,1734.42
7/30/2007,1702.63
7/27/2007,1703.01
7/26/2007,1724.28
7/25/2007,1780.62
7/24/2007,1766.92
7/23/2007,1807.28
7/20/2007,1791.60
7/19/2007,1799.74
7/18/2007,1767.64
7/17/2007,1789.88
7/16/2007,1792.99
7/13/2007,1791.55
7/12/2007,1787.79
7/11/2007,1737.63
7/10/2007,1723.30
7/9/2007,1753.75
7/6/2007,1734.63
7/5/2007,1729.26
7/4/2007,1702.04
7/3/2007,1705.49
7/2/2007,1682.69
6/29/2007,1665.96
6/28/2007,1669.28
6/27/2007,1654.89
6/26/2007,1672.68
6/25/2007,1654.93
6/22/2007,1675.65
6/21/2007,1673.59
6/20/2007,1701.09
6/19/2007,1670.36
6/18/2007,1682.22
6/15/2007,1672.29
6/14/2007,1662.71
6/13/2007,1610.83
6/9/2007,1594.10
6/8/2007,1587.66
6/7/2007,1587.93
6/6/2007,1607.94
6/5/2007,1615.31
6/4/2007,1611.81
6/1/2007,1619.89
5/31/2007,1570.34
5/30/2007,1516.09
5/29/2007,1524.79
5/28/2007,1560.83
5/25/2007,1581.51
5/24/2007,1578.57
5/23/2007,1597.42
5/22/2007,1645.86
5/21/2007,1651.34
5/18/2007,1645.72
5/17/2007,1618.91
5/16/2007,1635.36
5/15/2007,1605.46
5/14/2007,1632.46
5/11/2007,1625.69
5/10/2007,1664.89
5/8/2007,1684.11
5/7/2007,1697.67
5/4/2007,1698.33
5/3/2007,1693.73
5/2/2007,1679.18
4/28/2007,1697.28
4/27/2007,1678.27
4/26/2007,1726.12
4/25/2007,1741.45
4/24/2007,1732.83
4/23/2007,1741.22
4/20/2007,1743.34
4/19/2007,1692.05
4/18/2007,1726.26
4/17/2007,1754.64
4/16/2007,1777.84
4/13/2007,1770.23
4/12/2007,1734.17
4/11/2007,1754.91
4/10/2007,1757.97
4/9/2007,1752.65
4/6/2007,1727.37
4/5/2007,1718.48
4/4/2007,1702.17
4/3/2007,1700.16
4/2/2007,1695.52
3/30/2007,1698.08
3/29/2007,1717.81
3/28/2007,1696.58
3/27/2007,1681.06
3/26/2007,1701.02
3/23/2007,1701.93
3/22/2007,1680.09
3/21/2007,1646.07
3/20/2007,1629.52
3/19/2007,1647.64
3/16/2007,1609.80
3/15/2007,1603.15
3/14/2007,1569.87
3/13/2007,1614.61
3/12/2007,1608.94
3/9/2007,1609.71
3/7/2007,1565.39
3/6/2007,1561.93
3/5/2007,1538.98
3/2/2007,1591.32
3/1/2007,1583.28
2/28/2007,1655.25
2/27/2007,1682.12
2/26/2007,1754.75
2/22/2007,1728.44
2/21/2007,1697.21
2/20/2007,1682.48
2/19/2007,1696.59
2/16/2007,1694.26
2/15/2007,1690.84
2/14/2007,1690.97
2/13/2007,1678.88
2/12/2007,1639.61
2/9/2007,1695.24
2/8/2007,1679.79
2/7/2007,1724.34
2/6/2007,1730.73
2/5/2007,1713.63
2/2/2007,1701.26
2/1/2007,1702.85
1/31/2007,1656.94
1/30/2007,1645.02
1/29/2007,1641.98
1/26/2007,1669.82
1/25/2007,1681.46
1/24/2007,1662.28
1/23/2007,1664.18
1/22/2007,1654.65
1/19/2007,1617.09
1/18/2007,1607.54
1/17/2007,1610.76
1/16/2007,1641.31
1/15/2007,1650.83
1/12/2007,1591.47
1/11/2007,1599.67
1/10/2007,1569.83
1/9/2007,1571.93
12/29/2006,1693.47
12/28/2006,1677.16
12/27/2006,1642.91
12/26/2006,1615.21
12/25/2006,1614.41
12/22/2006,1619.47
12/21/2006,1629.82
12/20/2006,1625.16
12/19/2006,1604.19
12/18/2006,1631.50
12/15/2006,1627.69
12/14/2006,1614.09
12/13/2006,1599.74
12/12/2006,1608.44
12/11/2006,1611.67
12/8/2006,1613.27
12/7/2006,1607.10
12/6/2006,1602.42
12/5/2006,1580.94
12/4/2006,1564.14
12/1/2006,1550.04
11/30/2006,1550.58
11/29/2006,1546.95
11/28/2006,1521.11
11/27/2006,1518.79
11/24/2006,1518.06
11/23/2006,1516.67
11/22/2006,1502.53
11/21/2006,1509.87
11/20/2006,1490.58
11/17/2006,1500.11
11/16/2006,1519.01
11/15/2006,1504.61
11/14/2006,1498.73
11/13/2006,1500.30
11/10/2006,1503.55
11/9/2006,1502.86
11/8/2006,1477.37
11/7/2006,1480.88
11/3/2006,1452.72
11/2/2006,1435.21
11/1/2006,1456.00
10/31/2006,1426.86
10/30/2006,1403.65
10/27/2006,1434.97
10/26/2006,1443.08
10/25/2006,1449.10
10/24/2006,1429.47
10/23/2006,1439.74
10/20/2006,1442.83
10/19/2006,1455.07
10/18/2006,1448.47
10/17/2006,1424.10
10/16/2006,1438.13
10/13/2006,1439.57
10/12/2006,1412.70
10/11/2006,1417.90
10/10/2006,1409.31
10/9/2006,1412.24
10/6/2006,1374.71
10/5/2006,1385.13
10/4/2006,1338.27
10/3/2006,1334.56
10/2/2006,1369.39
9/29/2006,1367.24
9/28/2006,1368.09
9/27/2006,1333.55
9/26/2006,1305.77
9/25/2006,1255.48
9/22/2006,1300.21
9/21/2006,1347.78
9/20/2006,1369.40
9/19/2006,1396.07
9/18/2006,1384.47
9/15/2006,1369.59
9/14/2006,1381.32
9/13/2006,1384.16
9/12/2006,1371.58
9/11/2006,1349.28
9/8/2006,1405.87
9/7/2006,1402.36
9/6/2006,1446.37
9/5/2006,1481.21
9/4/2006,1451.30
9/1/2006,1434.01
8/31/2006,1448.72
8/30/2006,1459.16
8/29/2006,1450.50
8/28/2006,1450.58
8/25/2006,1456.73
8/24/2006,1440.09
8/23/2006,1456.64
8/22/2006,1456.93
8/21/2006,1430.93
8/18/2006,1404.73
8/17/2006,1466.95
8/16/2006,1487.30
8/15/2006,1476.30
8/14/2006,1474.99
8/11/2006,1479.96
8/10/2006,1454.27
8/9/2006,1462.68
8/8/2006,1434.71
8/7/2006,1441.58
8/4/2006,1449.73
8/3/2006,1408.20
8/2/2006,1399.27
8/1/2006,1369.87
7/31/2006,1380.24
7/28/2006,1388.31
7/27/2006,1392.59
7/26/2006,1344.43
7/25/2006,1332.35
7/24/2006,1337.70
7/21/2006,1315.41
7/20/2006,1328.61
7/19/2006,1332.11
7/18/2006,1296.37
7/17/2006,1277.19
7/14/2006,1313.09
7/13/2006,1307.77
7/12/2006,1376.30
7/11/2006,1368.63
7/10/2006,1384.49
7/7/2006,1367.38
7/6/2006,1367.20
7/5/2006,1312.79
7/4/2006,1374.21
7/3/2006,1354.34
6/30/2006,1331.39
6/29/2006,1292.20
6/28/2006,1270.20
6/27/2006,1247.75
6/26/2006,1202.89
6/23/2006,1198.03
6/22/2006,1193.02
6/21/2006,1227.95
6/20/2006,1235.19
6/19/2006,1199.45
6/16/2006,1180.55
6/15/2006,1203.25
6/14/2006,1149.34
6/13/2006,1082.25
6/9/2006,1191.66
6/8/2006,1173.11
6/7/2006,1270.94
6/6/2006,1277.48
6/5/2006,1364.33
6/2/2006,1363.49
6/1/2006,1298.84
5/31/2006,1281.50
5/30/2006,1303.53
5/29/2006,1313.85
5/26/2006,1341.99
5/25/2006,1274.37
5/24/2006,1216.22
5/23/2006,1265.89
5/22/2006,1143.76
5/19/2006,1265.87
5/18/2006,1308.48
5/17/2006,1343.86
5/16/2006,1403.95
5/15/2006,1398.20
5/12/2006,1483.62
5/11/2006,1534.51
5/10/2006,1543.75
5/6/2006,1585.04
5/5/2006,1562.02
5/4/2006,1560.74
5/3/2006,1531.10
5/2/2006,1538.41
4/28/2006,1486.85
4/27/2006,1451.06
4/26/2006,1500.65
4/25/2006,1454.64
4/24/2006,1470.72
4/21/2006,1458.53
4/20/2006,1449.19
4/19/2006,1457.57
4/18/2006,1441.52
4/17/2006,1429.58
4/14/2006,1413.24
4/13/2006,1395.57
4/12/2006,1419.40
4/11/2006,1395.03
4/10/2006,1408.73
4/7/2006,1374.14
4/6/2006,1344.79
4/5/2006,1336.04
4/4/2006,1308.36
4/3/2006,1316.93
3/31/2006,1299.19
3/30/2006,1295.98
3/29/2006,1251.82
3/28/2006,1273.06
3/27/2006,1291.89
3/24/2006,1291.82
3/23/2006,1289.71
3/22/2006,1280.74
3/21/2006,1262.80
3/20/2006,1272.05
3/17/2006,1288.32
3/16/2006,1253.68
3/15/2006,1255.62
3/14/2006,1240.48
3/13/2006,1275.37
3/10/2006,1232.77
3/9/2006,1236.64
3/7/2006,1261.93
3/6/2006,1336.92
3/3/2006,1349.06
3/2/2006,1345.42
3/1/2006,1336.55
2/28/2006,1320.83
2/27/2006,1388.76
2/26/2006,1399.08
2/22/2006,1348.67
2/21/2006,1317.98
2/20/2006,1337.28
2/17/2006,1301.04
2/16/2006,1255.05
2/15/2006,1237.56
2/14/2006,1242.99
2/13/2006,1238.18
2/10/2006,1229.37
2/9/2006,1237.60
2/8/2006,1205.05
2/7/2006,1186.08
2/6/2006,1194.23
2/3/2006,1163.75
2/2/2006,1195.14
2/1/2006,1201.32
1/31/2006,1171.44
1/30/2006,1186.38
1/27/2006,1227.05
1/26/2006,1187.11
1/25/2006,1179.11
1/24/2006,1163.40
1/23/2006,1144.10
1/20/2006,1169.03
1/19/2006,1147.80
1/18/2006,1103.71
1/17/2006,1124.79
1/16/2006,1150.34
1/13/2006,1114.21
1/12/2006,1129.74
1/11/2006,1088.03
1/10/2006,1064.91
12/30/2005,1011.00
12/29/2005,1010.11
12/28/2005,1004.57
12/27/2005,1013.36
12/26/2005,1018.35
12/23/2005,1015.95
12/22/2005,1020.30
12/21/2005,1001.79
12/20/2005,995.79
12/19/2005,1000.44
12/16/2005,996.15
12/15/2005,993.43
12/14/2005,997.07
12/13/2005,998.90
12/12/2005,1003.17
12/9/2005,994.96
12/8/2005,993.77
12/7/2005,991.76
12/6/2005,983.36
12/5/2005,985.81
12/2/2005,985.99
12/1/2005,970.34
11/30/2005,944.55
11/29/2005,937.65
11/28/2005,940.28
11/25/2005,940.63
11/24/2005,931.48
11/23/2005,920.52
11/22/2005,923.84
11/21/2005,930.12
11/18/2005,928.14
11/17/2005,929.99
11/16/2005,905.86
11/15/2005,904.86
11/14/2005,903.94
11/11/2005,880.31
11/10/2005,874.53
11/9/2005,884.85
11/8/2005,880.14
11/7/2005,880.45
11/3/2005,880.13
11/2/2005,873.34
11/1/2005,844.43
10/31/2005,842.52
10/28/2005,818.64
10/27/2005,800.31
10/26/2005,819.87
10/25/2005,812.10
10/24/2005,820.94
10/21/2005,797.95
10/20/2005,791.20
10/19/2005,786.56
10/18/2005,821.62
10/17/2005,819.87
10/14/2005,809.30
10/13/2005,841.45
10/12/2005,859.70
10/11/2005,901.55
10/10/2005,871.91
10/7/2005,843.49
10/6/2005,846.49
10/5/2005,898.99
10/4/2005,939.44
10/3/2005,932.87
9/30/2005,892.50
9/29/2005,879.19
9/28/2005,886.76
9/27/2005,891.71
9/26/2005,853.78
9/23/2005,864.56
9/22/2005,860.07
9/21/2005,858.85
9/20/2005,836.52
9/19/2005,834.06
9/16/2005,811.27
9/15/2005,801.45
9/14/2005,790.00
9/13/2005,786.26
9/12/2005,792.24
9/9/2005,794.92
9/8/2005,773.61
9/7/2005,758.01
9/6/2005,772.14
9/5/2005,797.46
9/2/2005,803.67
9/1/2005,790.97
8/31/2005,784.28
8/30/2005,778.38
8/29/2005,772.92
8/26/2005,768.50
8/25/2005,765.86
8/24/2005,761.93
8/23/2005,760.82
8/22/2005,760.54
8/19/2005,755.98
8/18/2005,743.99
8/17/2005,746.58
8/16/2005,738.15
8/15/2005,714.42
8/12/2005,705.08
8/11/2005,709.50
8/10/2005,721.00
8/9/2005,720.50
8/8/2005,718.53
8/5/2005,715.41
8/4/2005,712.28
8/3/2005,697.87
8/2/2005,709.94
8/1/2005,702.34
7/29/2005,700.65
7/28/2005,702.09
7/27/2005,697.27
7/26/2005,692.01
7/25/2005,702.46
7/22/2005,695.34
7/21/2005,684.82
7/20/2005,687.40
7/19/2005,679.66
7/18/2005,670.44
7/15/2005,676.39
7/14/2005,682.89
7/13/2005,686.44
7/12/2005,678.87
7/11/2005,683.42
7/8/2005,681.84
7/7/2005,671.73
7/6/2005,671.59
7/5/2005,652.53
7/4/2005,653.26
7/1/2005,649.08
6/30/2005,639.98
6/29/2005,630.27
6/28/2005,629.27
6/27/2005,628.38
6/24/2005,632.90
6/23/2005,632.39
6/22/2005,628.26
6/21/2005,621.02
6/20/2005,624.66
6/17/2005,624.07
6/16/2005,618.93
6/15/2005,616.69
6/14/2005,619.97
6/10/2005,611.19
6/9/2005,605.43
6/8/2005,606.89
6/7/2005,606.78
6/6/2005,606.33
6/3/2005,609.09
6/2/2005,606.95
6/1/2005,601.29
5/31/2005,603.89
5/30/2005,596.15
5/27/2005,597.33
5/26/2005,597.09
5/25/2005,595.75
5/24/2005,605.32
5/23/2005,587.07
5/20/2005,585.68
5/19/2005,586.80
5/18/2005,587.35
5/17/2005,587.00
5/16/2005,564.43
5/14/2005,578.76
5/13/2005,580.04
5/12/2005,581.56
5/11/2005,589.25
5/6/2005,597.21
5/5/2005,599.49
5/4/2005,598.14
5/3/2005,597.45
4/29/2005,593.88
4/28/2005,595.68
4/27/2005,594.89
4/26/2005,605.85
4/25/2005,611.50
4/22/2005,609.78
4/21/2005,603.79
4/20/2005,594.91
4/19/2005,596.36
4/18/2005,591.12
4/15/2005,602.71
4/14/2005,608.31
4/13/2005,617.02
4/12/2005,615.94
4/11/2005,616.29
4/8/2005,631.13
4/7/2005,627.97
4/6/2005,626.45
4/5/2005,611.78
4/4/2005,605.32
4/1/2005,611.86
3/31/2005,598.04
3/30/2005,591.14
3/29/2005,596.89
3/28/2005,601.69
3/25/2005,602.40
3/24/2005,596.94
3/23/2005,573.76
3/22/2005,584.09
3/21/2005,572.03
3/18/2005,582.43
3/17/2005,584.31
3/16/2005,573.85
3/15/2005,595.16
3/14/2005,597.89
3/11/2005,608.45
3/10/2005,606.21
3/9/2005,623.74
3/5/2005,625.87
3/4/2005,622.31
3/3/2005,608.94
3/2/2005,608.57
3/1/2005,622.73
2/28/2005,635.38
2/25/2005,625.33
2/24/2005,619.55
2/22/2005,603.62
2/21/2005,605.26
2/18/2005,600.67
2/17/2005,598.11
2/16/2005,593.87
2/15/2005,591.73
2/14/2005,585.65
2/11/2005,585.50
2/10/2005,590.81
2/9/2005,590.03
2/8/2005,596.45
2/7/2005,588.16
2/4/2005,592.79
2/3/2005,593.25
2/2/2005,587.98
2/1/2005,583.33
1/31/2005,575.74
1/28/2005,571.65
1/27/2005,557.13
1/26/2005,552.68
1/25/2005,553.96
1/24/2005,548.23
1/21/2005,537.72
1/20/2005,534.60
1/19/2005,543.52
1/18/2005,535.94
1/17/2005,544.04
1/14/2005,548.69
1/13/2005,543.90
1/12/2005,545.31
1/11/2005,547.85
12/30/2004,552.22
12/29/2004,546.55
12/28/2004,548.15
12/27/2004,555.78
12/24/2004,547.12
12/23/2004,544.82
12/22/2004,531.36
12/21/2004,534.90
12/20/2004,512.25
12/17/2004,496.59
12/16/2004,514.87
12/15/2004,519.02
12/14/2004,518.64
12/10/2004,495.24
12/9/2004,498.00
12/8/2004,520.39
12/7/2004,553.80
12/6/2004,538.50
12/3/2004,537.40
12/2/2004,551.63
12/1/2004,550.96
11/30/2004,570.76
11/29/2004,574.67
11/26/2004,575.91
11/25/2004,578.01
11/24/2004,586.70
11/23/2004,600.10
11/22/2004,614.46
11/19/2004,610.38
11/18/2004,642.04
11/17/2004,640.56
11/16/2004,632.06
11/15/2004,628.12
11/12/2004,626.80
11/11/2004,624.88
11/10/2004,627.76
11/9/2004,637.72
11/5/2004,636.02
11/4/2004,632.97
11/3/2004,620.48
11/2/2004,620.96
11/1/2004,622.67
10/29/2004,632.97
10/28/2004,624.92
10/27/2004,638.29
10/26/2004,627.86
10/25/2004,615.90
10/22/2004,623.12
10/21/2004,611.28
10/20/2004,605.40
10/19/2004,634.86
10/18/2004,638.71
10/15/2004,629.29
10/14/2004,636.11
10/13/2004,634.54
10/12/2004,637.86
10/11/2004,665.31
10/8/2004,707.14
10/7/2004,707.55
10/6/2004,704.04
10/5/2004,695.12
10/4/2004,649.31
10/1/2004,642.79
9/30/2004,611.03
9/29/2004,605.56
9/28/2004,602.22
9/27/2004,590.28
9/24/2004,589.72
9/23/2004,587.19
9/22/2004,587.44
9/21/2004,590.84
9/20/2004,583.11
9/17/2004,579.99
9/16/2004,575.44
9/15/2004,582.88
9/14/2004,581.11
9/13/2004,570.76
9/10/2004,571.83
9/9/2004,566.96
9/8/2004,560.87
9/7/2004,562.73
9/6/2004,563.24
9/3/2004,557.59
9/2/2004,550.67
9/1/2004,550.43
8/31/2004,549.28
8/30/2004,538.88
8/27/2004,536.80
8/26/2004,527.72
8/25/2004,525.95
8/24/2004,519.71
8/23/2004,519.30
8/20/2004,515.09
8/19/2004,513.14
